date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020/9/16,230.74,232.19,226.02,225,184537.48,-4.31,-1.87,227.502,227.219,229.705,189727.41,241562.67,244529.97,0.49
2020/9/15,230,231.4,230.33,228,120365.47,0.25,0.11,225.698,228.117,229.514,198232.19,242742.04,247226.73,0.32
2020/9/14,229.08,231.44,230.08,224.18,207492.16,2.2,0.96,224.018,228.708,229.026,245576.15,260792.52,250727.58,0.55
2020/9/11,221.45,227.88,227.88,220.18,204700.64,4.68,2.1,223.38,229.7,228.522,251323.04,271614.82,256110.78,0.54
2020/9/10,220,225.76,223.2,219.96,231541.31,6.2,2.86,223.848,230.962,227.773,284567.03,283868.9,258091.49,0.61
2020/9/9,218.81,220.66,217,216,227061.36,-4.93,-2.22,226.936,232.45,226.958,293397.92,282063.63,252674.91,0.6
2020/9/8,227.14,229.35,221.93,217.6,357085.28,-4.96,-2.19,230.536,234.415,226.431,287251.89,285567.49,250334.34,0.94
2020/9/7,229.35,233.45,226.89,225.1,236226.59,-3.33,-1.45,233.398,235.782,225.785,276008.89,278406.83,244984.61,0.62
2020/9/4,234,234,230.22,226.27,370920.62,-8.42,-3.53,236.02,235.593,224.737,291906.59,277936.39,242749.33,0.98
2020/9/3,235.4,243,238.64,235.19,275695.75,3.64,1.55,238.076,234.411,223.589,283170.78,256576.19,238565.09,0.73
2020/9/2,235.2,239.78,235,233.8,196331.23,-1.24,-0.53,237.964,232.191,222.208,270729.34,247497.28,240932.48,0.52
2020/9/1,237.48,239.8,236.24,233.1,300870.25,-3.76,-1.57,238.294,230.911,221.332,283883.08,251711.43,240451.54,0.79
2020/8/31,242,246.7,240,240,315715.12,-0.5,-0.21,238.166,229.344,220.31,280804.77,240662.65,235746.5,0.83
2020/8/28,235.98,244.86,240.5,233.2,327241.53,2.42,1.02,235.166,227.343,219.196,263966.19,240606.74,230033.42,0.86
2020/8/27,238.98,238.98,238.08,231.14,213488.58,1.43,0.6,230.746,224.583,218.046,229981.6,232314.08,226787.24,0.56
2020/8/26,235.4,239.87,236.65,232.2,262099.92,1.05,0.45,226.418,221.465,216.958,224265.22,223286.19,228774.09,0.69
2020/8/25,226,236.75,235.6,225.99,285478.72,10.6,4.71,223.528,218.447,215.875,219539.77,215101.19,230737.3,0.75
2020/8/24,219.98,226.3,225,219.19,231522.19,6.6,3.02,220.522,215.787,214.795,200520.52,211562.39,235688.22,0.61
2020/8/21,220,220.98,218.4,216.44,157318.61,1.96,0.91,219.52,213.881,213.75,217247.28,207562.27,236429.45,0.41
2020/8/20,220,220.92,216.44,216,184906.64,-5.76,-2.59,218.42,212.767,212.899,234646.55,220554,248832.84,0.49
2020/8/19,220.47,225.96,222.2,217.27,238472.69,1.63,0.74,216.512,212.225,212.581,222307.16,234367.69,252858.16,0.63
2020/8/18,219.99,223,220.57,218.12,190382.48,0.58,0.26,213.366,211.753,211.916,210662.6,229191.66,254967.69,0.5
2020/8/17,214.5,222,219.99,214.5,315156,7.09,3.33,211.052,211.276,211.166,222604.26,230830.35,261341.5,0.83
2020/8/14,206.3,213.3,212.9,206.22,244314.92,6,2.9,208.242,211.049,210.251,197877.26,219460.11,267729.03,0.64
2020/8/13,208,210,206.9,205.5,123209.69,0.43,0.21,207.114,211.509,209.875,206461.44,221260.4,282001.62,0.32
2020/8/12,207.92,209.88,206.47,203.04,180249.92,-2.53,-1.21,207.938,212.451,209.608,246428.22,234261.99,311127.97,0.47
2020/8/11,207,213.35,209,207,250090.77,3.06,1.49,210.14,213.302,210.482,247720.72,246373.41,320700.45,0.66
2020/8/10,207.26,208.88,205.94,202.94,191521,-1.32,-0.64,211.5,213.802,211.077,239056.44,259814.05,330132.57,0.5
2020/8/7,210,213,207.26,203.18,287235.84,-3.76,-1.78,213.856,213.618,211.69,241042.96,265296.64,344996.88,0.76
2020/8/6,217.48,218.54,211.02,209.66,323043.59,-6.46,-2.97,215.904,213.031,211.677,236059.35,277111.68,347408.88,0.85
2020/8/5,215.6,217.76,217.48,213,186712.38,1.68,0.78,216.964,212.936,211.312,222095.76,271348.63,346018.87,0.49
2020/8/4,217.5,219.8,215.8,214,206769.41,-1.92,-0.88,216.464,212.078,210.606,245026.11,280743.72,351299.38,0.54
2020/8/3,218.18,219.93,217.72,215.2,201453.56,0.22,0.1,216.104,211.056,209.911,280571.65,291852.65,360166.47,0.53
2020/7/31,216.51,221.01,217.5,214.28,262317.81,1.18,0.55,213.38,209.452,208.666,289550.31,315997.95,366515.35,0.69
2020/7/30,214,218.05,216.32,213,253225.64,1.34,0.62,210.158,208.241,207.227,318164,342742.84,368807.43,0.67
2020/7/29,214.35,215.48,214.98,209.01,301364.12,0.98,0.46,208.908,206.765,205.885,320601.5,387993.96,373589.66,0.79
2020/7/28,205.89,216.94,214,204.67,384497.12,9.9,4.85,207.692,207.662,204.235,316461.32,395027.5,372112.37,1.01
2020/7/27,203.39,206.8,204.1,201.41,246346.88,2.71,1.35,206.008,208.352,202.091,303133.65,400451.09,362382.4,0.65
2020/7/24,208,208.95,201.39,198,405386.25,-8.68,-4.13,205.524,209.762,200.261,342445.59,424697.12,360061.83,1.07
2020/7/23,207.3,211.9,210.07,205.6,265413.12,1.17,0.56,206.324,210.323,198.622,367321.69,417706.08,339846.32,0.7
2020/7/22,204.25,212.87,208.9,202.75,280663.25,3.32,1.61,204.622,209.688,196.549,455386.41,420689.12,335974.96,0.74
2020/7/21,201,208.9,205.58,198.8,317858.75,3.9,1.93,207.632,209.134,194.503,473593.67,421855.05,335208.04,0.84
2020/7/20,205.5,208.5,201.68,191.01,442906.56,-3.71,-1.81,210.696,208.765,192.374,497768.54,428480.3,330130.71,1.17
2020/7/17,195,209.7,205.39,195,529766.75,3.83,1.9,214,207.879,190.569,506948.66,417032.75,327336.79,1.4
2020/7/16,221,221.05,201.56,201.56,705736.75,-22.39,-10,214.322,206.212,188.217,468090.47,394872.02,310822.95,1.86
2020/7/15,219,226,223.95,217.6,371699.53,3.05,1.38,214.754,205.005,185.933,385991.82,359185.36,287157.28,0.98
2020/7/14,218.3,225.33,220.9,212.03,438733.09,2.7,1.24,210.636,200.808,182.62,370116.42,349197.24,281564.63,1.16
2020/7/13,207,225,218.2,207,488807.19,11.2,5.41,206.834,195.83,179.425,359192.06,324313.7,272938.95,1.29
2020/7/10,203,211.8,207,200.8,335475.81,3.28,1.61,201.758,190.76,176.59,327116.84,295426.53,257322.4,0.88
2020/7/9,203.39,205.36,203.72,201.5,295243.47,0.36,0.18,198.102,186.921,174.243,321653.56,261986.55,250521.66,0.78
2020/7/8,201.5,205.8,203.36,199,292322.56,1.47,0.73,195.256,183.41,172.184,332378.9,251260.81,243233.56,0.77
2020/7/7,192.78,206.38,201.89,190.32,384111.25,9.07,4.7,190.98,179.872,170.147,328278.06,248561.03,236673.37,1.01
2020/7/6,188.71,196,192.82,185.56,328431.09,4.1,2.17,184.826,175.983,168.083,289435.34,231781.13,228595.36,0.87
2020/7/3,189.99,190.5,188.72,182.5,308159.41,-0.77,-0.41,179.762,173.258,166.446,263736.23,237640.83,220166.76,0.81
2020/7/2,180,192.34,189.49,179.88,348870.19,7.51,4.13,175.74,170.222,164.953,202319.55,226773.89,211574.67,0.92
2020/7/1,171.12,185.1,181.98,171.12,271818.38,10.86,6.35,171.564,166.861,163.39,170142.72,215129.2,206769.13,0.72
2020/6/30,168.54,171.67,171.12,168.5,189897.62,3.62,2.16,168.764,164.431,162.23,168843.99,213932.01,207757.5,0.5
2020/6/29,166.61,168.5,167.5,165.8,199935.56,-1.11,-0.66,167.14,163.019,161.603,174126.92,221564.21,216154.8,0.53
2020/6/26,168.61,168.65,168.61,168.61,1076,0,0,166.754,162.419,160.638,211545.43,219218.27,214318.88,0
2020/6/24,168.41,171.3,168.61,167,187986.02,0.63,0.38,164.704,161.565,159.516,251228.23,239056.76,221674.28,0.5
2020/6/23,163,168.4,167.98,162.08,265324.75,4.98,3.06,162.158,160.958,158.393,260115.68,235206.31,219573.13,0.7
2020/6/22,164,164,163,161,216312.28,-0.37,-0.23,160.098,160.421,157.385,259020.04,224785.72,214562.86,0.57
2020/6/19,158.5,166.5,165.57,158.43,387028.09,7.21,4.55,158.898,160.182,156.586,269001.5,225409.6,215925.24,1.02
2020/6/18,156.6,158.58,158.36,155.96,199490.02,2.48,1.59,158.084,159.634,155.52,226891.11,202692.7,215750.16,0.53
2020/6/17,157.26,157.5,155.88,153.9,232423.28,-1.8,-1.14,158.426,159.683,155.186,226885.29,196375.45,214321.73,0.61
2020/6/16,157.1,159.26,157.68,156.4,259846.52,0.68,0.43,159.758,159.919,154.935,210296.93,198409.05,211221.17,0.68
2020/6/15,159,160.88,157,156.5,266219.59,-4.5,-2.79,160.744,160.028,154.622,190551.4,201582.99,207054.13,0.7
2020/6/12,157,161.88,161.5,156.1,176476.12,1.43,0.89,161.466,160.187,154.331,181817.7,210745.39,206183.65,0.46
2020/6/11,161.8,162.74,160.07,157.95,199460.95,-2.47,-1.52,161.184,158.857,153.517,178494.29,209419.5,205392.07,0.53
2020/6/10,162.65,163.78,162.54,161.08,149481.45,-0.07,-0.04,160.94,157.466,152.829,165865.61,204291.81,203099.66,0.39
2020/6/9,160.58,163,162.61,159.01,161118.88,2,1.25,160.08,155.828,152.002,186521.18,203939.96,205443.1,0.42
2020/6/8,159.5,164.95,160.61,159.3,222551.09,0.52,0.33,159.312,154.348,151.016,212614.58,204340,204979.4,0.59
2020/6/5,159.11,160.68,160.09,157.6,159859.06,1.24,0.78,158.908,152.99,150.078,239673.08,206440.88,205692.84,0.42
2020/6/4,158.03,159.98,158.85,157,136317.55,0.61,0.39,156.53,151.406,149.219,240344.71,228807.62,209863.23,0.36
2020/6/3,160.86,161.76,158.24,156.68,252759.31,-0.53,-0.33,153.992,150.689,148.372,242718.01,232268.01,216945.45,0.67
2020/6/2,158.39,163.65,158.77,158.02,291585.88,0.18,0.11,151.576,149.95,147.37,221358.75,224033.3,216859.72,0.77
2020/6/1,150.06,160.18,158.59,150.06,357843.59,10.39,7.01,149.384,149.215,146.22,196065.42,212525.26,213712.45,0.94
2020/5/29,145,148.59,148.2,144.83,163217.2,2.04,1.4,147.072,148.475,145.066,173208.69,201621.92,210411.88,0.43
2020/5/28,146.15,148.02,146.16,144.5,148184.05,0,0,146.282,148.177,144.606,217270.53,201364.65,223289.69,0.39
2020/5/27,147.82,148.4,146.16,145.68,145963.02,-1.65,-1.12,147.386,148.191,143.933,221818.02,201907.5,223847.61,0.38
2020/5/26,147.03,149.12,147.81,146.15,165119.25,0.78,0.53,148.324,148.175,143.195,226707.84,206946.23,224936.12,0.44
2020/5/25,144.01,147.4,147.03,141.1,243559.92,2.78,1.93,149.046,147.684,142.359,228985.11,205618.79,227346.09,0.64
2020/5/22,150.76,150.78,144.25,143.65,383526.41,-7.43,-4.9,149.878,147.166,141.522,230035.15,204944.79,228467.33,1.01
2020/5/21,151.86,153.53,151.68,151.03,170921.5,0.83,0.55,150.072,147.031,140.633,185458.77,190918.85,219567.2,0.45
2020/5/20,152.5,152.98,150.85,150.51,170412.14,-0.57,-0.38,148.996,146.054,139.515,181996.99,201622.88,217630.54,0.45
2020/5/19,153.33,153.49,151.42,150.37,176505.56,0.23,0.15,148.026,144.79,138.413,187184.62,209686.15,220845.48,0.47
2020/5/18,145,152.46,151.19,144.6,248810.16,5.97,4.11,146.322,143.225,137.147,182252.48,214899.65,221432.92,0.66
2020/5/15,147.5,147.99,145.22,144.08,160644.47,-1.08,-0.74,144.454,141.656,135.983,179854.43,219201.83,217140.77,0.42
2020/5/14,145.9,147,146.3,144.4,153612.61,0.3,0.2,143.99,141.034,135.145,196378.94,245214.73,218839.49,0.4
2020/5/13,142.9,146.21,146,142.3,196350.28,3.1,2.17,143.112,139.674,134.08,221248.77,245787.71,218461.87,0.52
2020/5/12,141,143.79,142.9,140.89,151844.89,1.05,0.74,141.554,138.214,133.106,232187.67,242926.01,218592.4,0.4
2020/5/11,143.22,145.1,141.85,141,236819.92,-1.05,-0.73,140.128,137.033,132.21,247546.81,249073.39,218939.96,0.62
2020/5/8,142.65,145.5,142.9,140.93,243266.98,0.99,0.7,138.858,135.878,131.381,258549.23,251989.87,217155.65,0.64
2020/5/7,138.38,142,141.91,137.37,277961.78,3.7,2.68,138.078,134.235,130.443,294050.52,248215.55,219717.87,0.73
2020/5/6,134.5,139.05,138.21,133.98,251044.8,2.44,1.8,136.236,132.975,129.224,270326.65,233638.2,214610.08,0.66
2020/4/30,135.5,139.2,135.77,134.02,228640.56,0.27,0.2,134.874,132.036,128.173,253664.34,232004.81,211634.71,0.6
2020/4/29,139,140.15,135.5,134,291832.03,-3.5,-2.52,133.938,131.069,127.134,250599.97,227966.19,209001.11,0.77
2020/4/28,136,141.22,139,134.51,420773.44,6.3,4.75,132.898,130.31,126.119,245430.51,215079.71,203834.32,1.11
2020/4/27,132.51,133.62,132.7,130.38,159342.44,1.3,0.99,130.392,129.255,124.831,202380.57,192464.25,193085.94,0.42
2020/4/24,131.24,133.29,131.4,129.37,167733.23,0.31,0.24,129.714,128.485,123.986,196949.75,191136.02,196890.56,0.44
2020/4/23,131.2,134.3,131.09,130.8,213318.7,0.79,0.61,129.198,127.997,123.111,210345.28,194258.79,198943.96,0.56
2020/4/22,126.54,130.99,130.3,125.42,265984.75,3.83,3.03,128.2,127.386,122.256,205332.41,188806.54,203751.69,0.7
2020/4/21,128.08,128.95,126.47,125.08,205523.72,-2.84,-2.2,127.722,126.884,121.194,184728.9,182321.43,208270.63,0.54
2020/4/20,129.92,130.48,129.31,128.88,132188.34,0.49,0.38,128.118,126.651,120.096,182547.93,191220.2,214407.71,0.35
2020/4/17,127.17,129.7,128.82,126.74,234710.88,2.72,2.16,127.256,125.472,119.056,185322.3,195581.96,228901.49,0.62
2020/4/16,127.01,127.8,126.1,125.52,188254.36,-1.81,-1.42,126.796,124.309,117.72,178172.3,191264.61,247250.84,0.5
2020/4/15,128.47,130.28,127.91,127.21,162967.19,-0.54,-0.42,126.572,123.199,116.795,172280.67,190036.03,258059.25,0.43
2020/4/14,126.61,128.88,128.45,125.2,194618.88,3.45,2.76,126.046,121.928,116.017,179913.95,192588.93,267559.87,0.51
2020/4/13,125.15,127.02,125,124.2,146060.19,-1.52,-1.2,125.184,120.406,115.37,199892.48,193707.62,276341.05,0.38
2020/4/10,124.98,128.8,126.52,124.2,198960.88,1.54,1.23,123.688,119.487,115.25,205841.61,202645.1,286582.39,0.52
2020/4/9,126.65,127.6,124.98,123.01,158796.2,-0.3,-0.24,121.822,118.224,115.226,204356.92,203629.13,289267.34,0.42
2020/4/8,124.14,125.99,125.28,123.43,201133.62,1.14,0.92,119.826,117.126,115.472,207791.38,218696.84,290709.28,0.53
2020/4/7,120.6,124.58,124.14,120.6,294511.5,6.62,5.63,117.81,115.503,115.744,205263.9,234219.83,296191.2,0.78
2020/4/3,117.7,119.47,117.52,116.8,175805.86,0.33,0.28,115.628,113.54,115.852,187522.77,237595.22,293692.71,0.46
2020/4/2,114,117.19,117.19,113.52,191537.41,2.19,1.9,115.286,112.639,116.479,199448.58,262221.02,299485.33,0.5
2020/4/1,116,116.99,115,114.44,175968.52,-0.2,-0.17,114.626,111.131,117.28,202901.35,303237.07,318189.45,0.46
2020/3/31,115,116.59,115.2,114.06,188496.2,1.97,1.74,114.426,110.39,117.793,229602.31,326082.48,319269.78,0.5
2020/3/30,112.82,114.02,113.23,111.7,205805.84,-2.58,-2.23,113.196,110.106,118.252,263175.75,342530.81,321391.13,0.54
2020/3/27,115.6,117.8,115.81,115.6,235434.95,1.92,1.69,111.452,110.333,118.723,287667.67,358974.47,324591.96,0.62
2020/3/26,112.98,116.3,113.89,111.9,208801.23,-0.11,-0.1,109.992,111.012,118.962,324993.46,370519.67,331120.82,0.55
2020/3/25,113.1,114.96,114,111.84,309473.31,4.95,4.54,107.636,112.227,119.583,403572.79,374905.55,332467.34,0.82
2020/3/24,107.08,109.89,109.05,106.04,356363.44,4.54,4.34,106.354,113.817,120.088,422562.65,362721.71,327702.61,0.94
2020/3/23,104,106.5,104.51,103.04,328265.41,-4,-3.69,107.016,115.984,120.9,421885.86,358162.58,321916.1,0.86
2020/3/20,104.32,109.66,108.51,104.21,422063.91,6.4,6.27,109.214,118.163,122.03,430281.28,349790.2,317282.89,1.11
2020/3/19,105.8,107,102.11,98.63,601697.88,-5.48,-5.09,112.032,120.319,123.104,416045.89,336749.63,306551.57,1.59
2020/3/18,113.2,115.97,107.59,106.69,404422.59,-4.77,-4.25,116.818,123.428,124.506,346238.31,333141.83,293199.76,1.07
2020/3/17,114.5,117.58,112.36,108.58,352979.53,-3.14,-2.72,121.28,125.196,125.427,302880.77,312457.08,288810.01,0.93
2020/3/16,121.4,122.4,115.5,114.41,370242.47,-7.1,-5.79,124.952,126.397,125.978,294439.3,300251.45,277597.43,0.98
2020/3/13,120,125.22,122.6,118.88,350886.97,-3.44,-2.73,127.112,127.112,126.418,269299.12,290209.44,270993.76,0.92
2020/3/12,126.88,128.11,126.04,125.86,252660,-3.86,-2.97,128.606,126.912,126.46,257453.37,291721.96,261935.39,0.67
2020/3/11,132.5,132.8,129.9,129.5,187634.88,-0.82,-0.63,130.038,126.938,126.365,320045.35,290029.13,258233.84,0.49
2020/3/10,126.3,131.63,130.72,126.2,310772.19,4.42,3.5,129.112,126.358,126.094,322033.39,292683.5,257607.77,0.82
2020/3/9,128,128.25,126.3,126.04,244541.58,-3.77,-2.9,127.842,125.816,125.798,306063.6,285669.62,254357.85,0.64
2020/3/6,132,134.88,130.07,130,291658.22,-3.13,-2.35,127.112,125.896,125.539,311119.76,284775.58,253224.6,0.77
2020/3/5,126.55,134.88,133.2,126,565619.88,7.93,6.33,125.218,125.889,125.065,325990.54,276353.51,252647.54,1.49
2020/3/4,124,125.93,125.27,124,197575.09,0.9,0.72,123.838,125.584,124.362,260012.9,253257.68,239694.09,0.52
2020/3/3,123.7,125.88,124.37,123.7,230923.23,1.72,1.4,123.604,125.657,123.974,263333.62,265162.95,249254.51,0.61
2020/3/2,120.1,123.6,122.65,119.6,269822.38,2.05,1.7,123.79,125.559,123.481,265275.63,254943.4,273219.06,0.71
2020/2/28,124,124.03,120.6,119,366012.12,-5.7,-4.51,124.68,125.724,123.025,258431.4,251778.07,268109.89,0.96
2020/2/27,124.8,127.75,126.3,124.5,235731.69,2.2,1.77,126.56,126.007,123.303,226716.48,232148.83,270606.12,0.62
2020/2/26,123.83,126.42,124.1,123,214178.66,-1.2,-0.96,127.33,125.791,123.573,246502.46,226438.54,271696.06,0.56
2020/2/25,124.8,127,125.3,123.86,240633.3,-1.8,-1.42,127.71,125.83,123.999,266992.28,222532.04,275640.78,0.63
2020/2/24,129.4,129.4,127.1,126.7,235601.23,-2.9,-2.23,127.328,125.779,124.612,244611.17,223046.09,271986,0.62
2020/2/21,130,131.2,130,129.02,207437.52,-0.15,-0.12,126.768,125.182,125.185,245124.74,221673.62,267629.85,0.55
2020/2/20,127,130.58,130.15,126.89,334661.59,4.15,3.29,125.454,124.24,125.718,237581.18,228941.56,264525.97,0.88
2020/2/19,123.78,127.18,126,122.68,316627.75,2.61,2.12,124.252,123.14,126.25,206374.63,226130.51,259532.34,0.83
2020/2/18,123.8,124.3,123.39,123.01,128727.75,-0.91,-0.73,123.95,122.291,126.878,178071.8,233346.07,253654.61,0.34
2020/2/17,123.18,124.3,124.3,122.58,238169.08,0.87,0.7,124.23,121.402,127.692,201481.01,291494.72,272020.32,0.63
2020/2/14,124.2,125.88,123.43,122.45,169719.72,-0.71,-0.57,123.596,120.326,128.158,198222.5,284441.72,281596.64,0.45
2020/2/13,124.88,126.66,124.14,123.37,178628.84,-0.35,-0.28,123.026,120.599,128.525,220301.95,309063.41,285885.18,0.47
2020/2/12,124.5,125.25,124.49,122.77,175113.62,-0.3,-0.24,122.028,121.355,128.762,245886.39,316953.58,285043.85,0.46
2020/2/11,121.15,125.5,124.79,121.15,245773.81,3.66,3.02,120.632,122.168,129.006,288620.34,328749.53,287452.06,0.65
2020/2/10,119.5,122.33,121.13,118.58,221876.5,0.55,0.46,118.574,123.445,129.227,381508.43,320925.92,288131.86,0.58
2020/2/7,119.25,120.93,120.58,117.61,280116.97,1.43,1.2,117.056,125.187,129.698,370660.93,313586.08,287272.66,0.74
2020/2/6,119,119.94,119.15,116.6,306551.03,1.64,1.4,118.172,127.195,130.273,397824.88,300110.37,288600.53,0.81
2020/2/5,115.9,119.8,117.51,114.1,388783.41,3.01,2.63,120.682,129.36,130.966,388020.77,292934.17,283026.7,1.02
2020/2/4,109,120,114.5,109,710214.25,0.96,0.85,123.704,131.465,131.731,368878.71,273963.15,280593.38,1.87
2020/2/3,113.54,113.54,113.54,113.54,167639,-12.62,-10,128.316,133.981,132.456,260343.4,252545.91,254909.16,0.44
2020/1/23,131.77,131.77,126.16,125,415936.69,-5.54,-4.21,133.318,135.989,133.187,256511.23,278751.56,251584.39,1.1
2020/1/22,130.99,132.67,131.7,129.76,257530.52,-0.92,-0.69,136.218,136.45,133.284,202395.86,262706.94,236278.65,0.68
2020/1/21,136.5,136.5,132.62,132.01,293073.09,-4.94,-3.59,138.038,136.169,133.134,197847.57,253134.11,227556.18,0.77
2020/1/20,140.55,140.66,137.56,136.8,167537.69,-0.99,-0.71,139.226,135.844,132.91,179047.58,246154.59,220740.77,0.44
2020/1/17,141.26,141.8,138.55,138.3,148478.14,-2.11,-1.5,139.646,135.008,132.487,244748.43,255337.81,218886.81,0.39
2020/1/16,140.8,142,140.66,139.3,145359.88,-0.14,-0.1,138.66,134.208,132.052,300991.89,260959.24,217981.04,0.38
2020/1/15,138.56,142.81,140.8,138.55,234789.05,2.24,1.62,136.682,133.35,131.566,323018.02,277090.69,222491.74,0.62
2020/1/14,140.1,140.68,138.56,138.2,199073.16,-1.1,-0.79,134.3,132.571,131.039,308420.65,273119.23,223385.34,0.52
2020/1/13,134.26,140,139.66,134.25,496041.91,6.04,4.52,132.462,131.997,130.552,313261.6,287223.6,223537.72,1.31
2020/1/10,130.5,134.05,133.62,130.5,429695.44,2.85,2.18,130.37,130.931,130.045,265927.18,257272.41,206968.94,1.13
2020/1/9,129,131.2,130.77,128.25,255490.56,1.88,1.46,129.756,130.384,129.753,220926.59,224417.22,191972.96,0.67
2020/1/8,128.99,129.76,128.89,128.05,161802.19,-0.48,-0.37,130.018,130.117,129.656,231163.36,209850.35,186557.68,0.43
2020/1/7,129.5,131.07,129.37,129,223277.92,0.17,0.13,130.842,130.098,129.754,237817.81,201978.26,183323.37,0.59
2020/1/6,130,130.25,129.2,128.52,259369.8,-1.35,-1.03,131.532,129.975,129.81,261185.6,195326.94,178734.24,0.68
2020/1/3,131.6,132.07,130.55,129.61,204692.48,-1.53,-1.16,131.492,129.965,129.899,248617.64,182435.82,175914.91,0.54
2020/1/2,132,133.5,132.08,129.59,306674.41,-0.93,-0.7,131.012,129.896,129.78,227907.86,175002.84,171319.23,0.81
2019/12/31,133,134.12,133.01,132.2,195074.42,0.19,0.14,130.216,129.782,129.598,188537.35,167892.79,165596.11,0.51
2019/12/30,129.2,133.25,132.82,128.58,340116.91,3.82,2.96,129.354,129.506,129.25,166138.7,173651.45,162817.83,0.9
2019/12/27,128.98,130.25,129,128.82,196530,0.85,0.66,128.418,129.107,128.959,129468.28,159851.83,152872.87,0.52
2019/12/26,128.1,128.32,128.15,127.28,101143.55,0.05,0.04,128.438,129.159,128.886,116254,156665.46,155984.34,0.27
2019/12/25,129.16,129.19,128.1,127.69,109821.86,-0.6,-0.47,128.78,129.122,129.019,122097.81,159528.69,156620.36,0.29
2019/12/24,128.44,129.62,128.7,128.4,83081.2,0.56,0.44,129.348,129.194,129.189,147248.23,163265.02,158863.8,0.22
2019/12/23,127.5,129.5,128.14,126.99,156764.77,-0.96,-0.74,129.658,129.41,129.29,181164.19,164668.49,163355.17,0.41
2019/12/20,130,130.28,129.1,128.9,130458.6,-0.76,-0.58,129.796,129.645,129.318,190235.39,162141.55,167232.57,0.34
2019/12/19,131,131.65,129.86,129.18,130362.63,-1.08,-0.82,129.88,129.833,129.311,197076.92,169394,174865.59,0.34
