date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020/6/8,133,135.45,134.6,131.67,36571.36,1.42,1.07,131.906,127.919,122.325,48059.3,48663.51,48657.67,0.42
2020/6/5,130.37,133.7,133.18,129,44208.58,3.21,2.47,130.608,126.249,121.013,49622.22,50174.62,48895.42,0.51
2020/6/4,129.94,130.95,129.97,128.2,41264.06,0.04,0.03,128.872,125.126,119.779,55477.52,49788.36,49152.78,0.48
2020/6/3,132,132.78,129.93,128.49,61089.54,-1.92,-1.46,127.322,124.14,118.594,55612.68,49851.87,50070.73,0.71
2020/6/2,129.2,135.27,131.85,129.01,57162.94,3.74,2.92,125.912,123.197,117.463,51482.76,48708,50316.53,0.66
2020/6/1,124.69,129.36,128.11,123.98,44385.96,3.61,2.9,123.932,121.941,116.045,49267.73,49213.49,52441.86,0.51
2020/5/29,121.72,129.85,124.5,121.7,73485.09,2.28,1.86,121.89,120.648,115.102,50727.03,48648.34,55609.67,0.85
2020/5/28,122,123.87,122.22,121.49,41939.88,-0.66,-0.54,121.38,119.871,113.843,44099.21,44676.82,53896.89,0.48
2020/5/27,122.6,124.25,122.88,120.27,40439.95,0.93,0.76,120.958,119.375,112.732,44091.06,46829.91,53154.73,0.47
2020/5/26,118.36,122.18,121.95,116.2,46087.76,4.05,3.44,120.482,118.216,111.544,45933.23,48057.01,52663.78,0.53
2020/5/25,120.31,120.5,117.9,116.1,51682.48,-4.05,-3.32,119.95,116.731,110.427,49159.26,48651.83,53032.23,0.6
2020/5/22,120.04,122.5,121.95,119.52,40345.97,1.84,1.53,119.406,115.776,109.366,46569.65,47616.22,51629.37,0.47
2020/5/21,120,122,120.11,118.34,41899.14,-0.39,-0.32,118.362,114.431,108.178,45254.42,48517.21,51280.6,0.48
2020/5/20,120.5,122.1,120.5,118.6,49650.79,1.21,1.01,117.792,113.048,107.045,49568.77,50289.58,51343.2,0.57
2020/5/19,115,123,119.29,114,62217.92,4.11,3.57,115.95,111.729,105.803,50180.79,51925.06,49875.06,0.72
2020/5/18,117.4,117.4,115.18,113.88,38734.43,-1.55,-1.33,113.512,110.149,104.642,48144.4,55670.23,48614.72,0.45
2020/5/15,117.25,118.57,116.73,115.8,33769.84,-0.53,-0.45,112.146,109.556,103.688,48662.79,62571,48466.7,0.39
2020/5/14,111.29,118.87,117.26,110.6,63470.86,5.97,5.36,110.5,107.815,102.537,51779.99,63116.96,48086.88,0.73
2020/5/13,107.98,112,111.29,107.01,52710.9,4.19,3.91,108.304,106.089,101.348,51010.4,59479.54,46585.23,0.61
2020/5/12,107.95,111.11,107.1,106.79,52035.95,-1.25,-1.15,107.508,104.872,100.473,53669.33,57270.55,45744.6,0.6
2020/5/11,108.5,109.67,108.35,106.5,41326.42,-0.15,-0.14,106.786,104.122,99.74,63196.06,57412.63,45137.22,0.48
2020/5/8,106.28,109.2,108.5,105.01,49355.8,2.22,2.09,106.966,102.955,98.887,76479.2,55642.51,45547.66,0.57
2020/5/7,105.5,107.3,106.28,105.17,59622.91,-1.03,-0.96,105.13,101.924,98.002,74453.93,54043.99,44903.32,0.69
2020/5/6,103,107.43,107.31,101.65,66005.55,3.82,3.69,103.874,101.041,97.248,67948.69,52396.82,43788.19,0.76
2020/4/30,108.3,109.79,103.49,101.05,99669.6,-5.76,-5.27,102.236,99.876,96.41,60871.77,47825.07,42404.24,1.15
2020/4/29,104,109.25,109.25,101.98,107742.15,9.93,10,101.458,99.134,95.745,51629.21,41559.22,39651.76,1.24
2020/4/28,99.07,100,99.32,96.7,39229.44,-0.68,-0.68,98.944,97.819,94.685,34805.83,34362.4,35981.39,0.45
2020/4/27,99.56,100.8,100,97.9,27096.72,0.88,0.89,98.718,97.258,94.236,33634.06,33056.79,36224.16,0.31
2020/4/24,99.88,102,99.12,98.6,30620.92,-0.48,-0.48,98.208,96.606,93.672,36844.94,33690.93,37609.78,0.35
2020/4/23,96.88,101.14,99.6,96.18,53456.82,2.92,3.02,97.516,96.074,93.061,34778.37,34218.65,38347.46,0.62
2020/4/22,97.34,97.9,96.68,95.76,23625.23,-1.51,-1.54,96.81,95.357,92.287,31489.23,32861.82,38117.46,0.27
2020/4/21,97.45,98.38,98.19,96.9,33370.6,0.74,0.76,96.694,94.819,91.503,33918.98,35452.8,38713.1,0.39
2020/4/20,95.19,99.26,97.45,95.19,43151.12,1.79,1.87,95.798,94.079,90.754,32479.53,35762.65,39676.39,0.5
2020/4/17,95.33,96.44,95.66,94.86,20288.09,-0.41,-0.43,95.004,93.455,89.892,30536.91,35179.56,40567.41,0.23
2020/4/16,97.93,99.14,96.07,95.56,37011.1,-0.03,-0.03,94.632,92.944,89.299,33658.92,36983.4,42217.7,0.43
2020/4/15,96.17,96.77,96.1,94,35773.99,2.39,2.55,93.904,92.355,88.777,34234.4,37744.3,42977.67,0.41
2020/4/14,92.6,94.65,93.71,92.32,26173.34,0.23,0.25,92.944,91.551,88.324,36986.63,37600.37,44488.75,0.3
2020/4/13,93.94,96,93.48,92.83,33438.04,-0.32,-0.34,92.36,91.213,88.174,39045.77,39391.53,46208.26,0.39
2020/4/10,92.8,93.86,93.8,92.32,35898.12,1.37,1.48,91.906,90.737,88.05,39822.2,41528.63,47040.56,0.41
2020/4/9,91.5,92.85,92.43,90.56,39888.52,1.13,1.24,91.256,90.047,88.05,40307.89,42476.27,48547.72,0.46
2020/4/8,91.81,93.87,91.3,91.14,49535.12,0.51,0.56,90.806,89.217,88.146,41254.2,43373.1,52878.71,0.57
2020/4/7,91.1,92.53,90.79,89.8,36469.03,-0.42,-0.46,90.158,88.186,88.081,38214.11,41973.4,57101.39,0.42
2020/4/3,90.23,91.98,91.21,88.8,37320.23,0.66,0.73,90.066,87.429,88.352,39737.29,43590.13,60262.1,0.43
2020/4/2,89.7,91.73,90.55,88.85,38326.55,0.37,0.41,89.568,86.328,88.8,43235.05,45955.26,66020.92,0.44
2020/4/1,89.87,91.59,90.18,88.6,44620.06,2.12,2.41,88.838,85.654,88.825,44644.64,47451.99,66350.9,0.52
2020/3/31,89.95,90.88,88.06,87.29,34334.67,-2.27,-2.51,87.628,85.199,88.891,45492.01,48211.05,66771.53,0.4
2020/3/30,90,92.08,90.33,89.88,44084.93,1.61,1.81,86.214,85.096,88.958,45732.68,51377.13,68338.85,0.51
2020/3/27,86.44,89.5,88.72,86.01,54809.04,1.82,2.09,84.792,85.135,88.754,47442.97,53024.99,68561.38,0.63
2020/3/26,87.1,87.9,86.9,85.66,45374.51,2.77,3.29,83.088,85.363,88.815,48675.48,52552.49,69677.76,0.52
2020/3/25,82.8,85,84.13,81.4,48856.89,3.14,3.88,82.47,86.053,88.828,50259.34,54619.18,69516.53,0.56
2020/3/24,82.9,83,80.99,80.01,35538.05,-2.23,-2.68,82.77,87.075,88.975,50930.09,62384.31,68758.3,0.41
2020/3/23,81.45,84.1,83.22,81.45,52636.37,3.02,3.77,83.978,87.976,89.357,57021.58,72229.38,69358.25,0.61
2020/3/20,83.81,84,80.2,77,60971.57,-3.61,-4.31,85.478,89.274,89.709,58607.01,76934.07,68589.67,0.7
2020/3/19,86.66,87.96,83.81,83.2,53293.83,-1.82,-2.12,87.638,91.271,90.261,56429.5,86086.58,69318.95,0.62
2020/3/18,86.5,88,85.63,80.6,52210.62,-1.4,-1.61,89.636,91.996,90.463,58979.01,85249.8,69950.89,0.6
2020/3/17,89.25,89.75,87.03,85.88,65995.53,-3.69,-4.07,91.38,92.583,90.514,73838.54,85332.02,69484.19,0.76
2020/3/16,86.45,92.03,90.72,85.1,60563.51,-0.28,-0.31,91.974,92.82,90.533,87437.18,85300.56,68287.96,0.7
2020/3/13,92.6,92.6,91,89.2,50084.03,-2.8,-2.98,93.07,92.373,90.364,95261.12,84097.77,66844.98,0.58
2020/3/12,94,96.68,93.8,92.1,66041.38,-0.55,-0.58,94.904,92.267,90.207,115743.66,86803.02,65741.67,0.76
2020/3/11,88.3,95.5,94.35,87.51,126508.24,4.35,4.83,94.356,91.602,89.896,111520.59,84413.89,64848.61,1.46
2020/3/10,94.98,94.98,90,87.69,133988.75,-6.2,-6.45,93.786,90.875,89.549,96825.5,75132.29,61070.78,1.55
2020/3/9,98.8,102.2,96.2,95.89,99683.21,-3.97,-3.96,93.666,90.738,89.339,83163.93,66487.11,57556.89,1.15
2020/3/6,91.07,100.17,100.17,91.07,152496.72,9.11,10,91.676,90.144,88.789,72934.42,60245.27,55597.47,1.76
2020/3/5,90.79,91.89,91.06,89,44926.05,-0.44,-0.48,89.63,89.25,87.901,57862.39,52551.32,50864.22,0.52
2020/3/4,89.5,92.2,91.5,89.5,53032.76,2.1,2.35,88.848,88.929,87.412,57307.18,54651.97,53594.1,0.61
2020/3/3,86.6,90.43,89.4,85.78,65680.91,3.15,3.65,87.964,88.445,86.825,53439.07,53636.35,59451.45,0.76
2020/3/2,86.02,89.3,86.25,85.71,48535.64,-3.69,-4.1,87.81,88.245,86.48,49810.29,51275.37,56747.21,0.56
2020/2/28,86.81,91.3,89.94,86.81,77136.58,2.79,3.2,88.612,88.355,86.752,47556.13,49592.2,56784.43,0.89
2020/2/27,86.13,88.4,87.15,86.13,42150,0.07,0.08,88.87,88.146,87.029,47240.24,44680.31,55186.09,0.49
2020/2/26,86.97,88.15,87.08,86.12,33692.23,-1.55,-1.75,89.01,88.19,87.396,51996.77,45283.33,55094.43,0.39
2020/2/25,89.01,89.9,88.63,87,47536.98,-1.63,-1.81,88.926,88.222,87.837,53833.64,47009.27,55515.58,0.55
2020/2/24,90,91,90.26,89.57,37264.87,-0.97,-1.06,88.68,87.939,88.24,52740.45,48626.67,54585.67,0.43
2020/2/21,87.63,91.65,91.23,87.32,75557.14,3.38,3.85,88.098,87.434,88.602,51628.26,50949.67,55224.75,0.87
2020/2/20,86.67,88.3,87.85,85.55,65932.62,1.19,1.37,87.422,86.552,88.848,42120.37,49177.13,54143.42,0.76
2020/2/19,87.5,87.87,86.66,85.76,42876.57,-0.74,-0.85,87.37,85.895,89.178,38569.88,52536.23,52894.74,0.5
2020/2/18,87.98,88.16,87.4,86.7,42071.05,0.05,0.06,87.518,85.204,89.605,40184.9,65266.56,54565.28,0.49
2020/2/17,88.07,88.3,87.35,86.99,31703.93,-0.5,-0.57,87.198,84.715,89.945,44512.89,62219.05,56958.55,0.37
2020/2/14,88.2,88.56,87.85,87.25,28017.7,0.26,0.3,86.77,85.148,90.152,50271.08,63976.67,61006.88,0.32
2020/2/13,87.4,88.44,87.59,86.32,48180.16,0.19,0.22,85.682,85.911,90.144,56233.88,65691.87,62280.28,0.56
2020/2/12,85.13,88.85,87.4,85.13,50951.65,1.6,1.86,84.42,86.602,90.111,66502.58,64905.54,61708.18,0.59
2020/2/11,84.9,87.15,85.8,82.8,63711,0.59,0.69,82.89,87.452,90.066,90348.21,64021.89,62433.68,0.74
2020/2/10,83.44,85.87,85.21,82.16,60494.87,2.8,3.4,82.232,88.541,90.158,79925.21,60544.68,61663.4,0.7
2020/2/7,80.29,82.5,82.41,80.02,57831.71,1.13,1.39,83.526,89.769,90.337,77682.26,59499.84,61881.91,0.67
2020/2/6,80,82.5,81.28,77.6,99523.68,1.53,1.92,86.14,91.143,90.702,75149.87,59109.71,61836.83,1.15
2020/2/5,75.5,81.87,79.75,75.5,170179.8,-2.76,-3.35,88.784,92.461,91.149,63308.5,53253.26,61505.64,1.97
2020/2/4,82.51,82.51,82.51,82.51,11596,-9.17,-10,92.014,94.006,91.565,37695.56,43864.01,57894.21,0.13
2020/2/3,95.69,96.5,91.68,90.77,49280.13,-3.8,-3.98,94.85,95.175,91.707,41164.14,51698.04,60963.25,0.57
2020/1/23,94.49,96.7,95.48,92.96,45169.73,0.98,1.04,96.012,95.155,91.28,41317.41,58037.09,62456.87,0.52
2020/1/22,94.88,95.83,94.5,93.2,40316.84,-1.4,-1.46,96.146,94.377,90.764,43069.55,58868.68,61270.95,0.47
2020/1/21,96.71,97.35,95.9,95.26,42115.1,-0.79,-0.82,96.138,93.619,90.315,43198.01,58510.82,60791.54,0.49
2020/1/20,97.76,98.33,96.69,96.05,28938.9,-0.8,-0.82,95.998,92.679,89.814,50032.46,60845.48,61384.29,0.33
2020/1/17,96.55,97.89,97.49,95.1,50046.46,1.34,1.39,95.5,91.774,89.33,62231.94,62782.13,62215.51,0.58
2020/1/16,94.81,97.02,96.15,94.51,53930.44,1.69,1.79,94.298,90.905,88.892,74756.76,64263.98,61523.87,0.62
2020/1/15,95.2,95.89,94.46,94,40959.17,-0.74,-0.78,92.608,90.26,88.514,74667.82,64563.95,60887,0.47
2020/1/14,94.18,97.58,95.2,94.18,76287.32,1,1.06,91.1,89.836,88.192,73823.63,69758.01,61233.41,0.88
2020/1/13,91.47,96.6,94.2,91.41,89936.31,2.72,2.97,89.36,89.124,87.867,71658.5,71924.4,60261.73,1.04
2020/1/10,87.7,92.59,91.48,87.41,112670.58,3.78,4.31,88.048,88.239,87.507,63332.32,70228.45,57153.86,1.3
2020/1/9,86.5,88.05,87.7,86.06,53485.72,0.78,0.9,87.512,87.405,87.293,53771.19,66876.65,53057.09,0.62
2020/1/8,86.59,87.65,86.92,86.25,36738.2,0.42,0.49,87.912,87.15,87.309,54460.07,63673.21,51966.57,0.42
2020/1/7,87.83,87.83,86.5,86,65461.71,-1.14,-1.3,88.572,87.011,87.344,65692.4,63072.25,52949.56,0.76
2020/1/6,88,88.08,87.64,86.92,48305.37,-1.16,-1.31,88.888,86.949,87.499,72190.3,61923.1,53171.13,0.56
2020/1/3,88.91,89.26,88.8,87.36,64864.96,-0.9,-1,88.43,86.885,87.526,77124.59,61648.89,52628.76,0.75
2020/1/2,90.26,90.8,89.7,88.05,56930.13,-0.52,-0.58,87.298,86.878,87.49,79982.11,58783.77,51703.36,0.66
2019/12/31,88.12,91.85,90.22,87.68,92899.83,2.14,2.43,86.388,86.768,87.414,72886.34,57210.05,51067.32,1.07
2019/12/30,85.52,89.69,88.08,85.52,97951.23,2.73,3.2,85.45,86.547,87.319,60452.1,52708.81,49250.8,1.13
2019/12/27,83.39,86.6,85.35,82.87,72976.79,2.21,2.66,85.01,86.609,87.382,51655.9,48599.06,48787.53,0.84
2019/12/26,85.3,85.4,83.14,82.04,79152.55,-2.01,-2.36,85.34,86.774,87.776,46173.2,44079.26,46893.23,0.91
2019/12/25,85.71,85.87,85.15,84.98,21451.31,-0.38,-0.44,86.458,87.18,88.297,37585.43,39237.53,44871.34,0.25
2019/12/24,84.49,86.46,85.53,83.5,30728.62,-0.35,-0.41,87.148,87.468,88.74,41533.77,40259.93,46743.19,0.35
2019/12/23,86.8,87.25,85.88,85.03,53970.25,-1.12,-1.29,87.644,87.676,89.109,44965.51,42826.87,48165.89,0.62
