date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020/5/22,87.58,87.58,84.08,83.88,150704.2,-3.55,-4.05,87.628,86.908,83.093,121065.56,134405.74,137617.25,1.03
2020/5/21,88.25,89.1,87.63,87.1,100292.24,-0.2,-0.23,88.324,86.664,82.626,115953.78,136768.52,139443.54,0.69
2020/5/20,89.12,89.39,87.83,87.5,87432.51,-1.27,-1.43,88.358,85.931,82.147,121040.46,140400.58,138944.03,0.6
2020/5/19,90.6,90.65,89.1,88.4,122466.29,-0.4,-0.45,88.524,85.051,81.672,145757.89,145171.17,139178.31,0.84
2020/5/18,87.56,90.66,89.5,87.02,144432.55,1.94,2.22,87.528,84.058,81.076,144070.05,145091.26,137194.53,0.99
2020/5/15,87.37,88.85,87.56,85.98,125145.31,-0.24,-0.27,86.188,83.017,80.532,147745.92,149773.48,133825.07,0.86
2020/5/14,88.39,89,87.8,86.97,125725.62,-0.86,-0.97,85.004,82.511,80.074,157583.25,159933.22,131808.3,0.86
2020/5/13,84.1,89.45,88.66,84,211019.7,4.54,5.4,83.504,81.546,79.59,159760.7,153545.49,129696.33,1.45
2020/5/12,82.47,84.28,84.12,82.3,114027.09,1.32,1.59,81.578,80.468,79,144584.44,142937.66,123550.67,0.78
2020/5/11,82.21,84.52,82.8,81.75,162811.86,1.16,1.42,80.588,79.83,78.611,146112.46,142588.13,120653.55,1.12
2020/5/8,80.61,83.28,81.64,79.81,174332,1.34,1.67,79.846,79.278,78.277,151801.04,140828.76,115537.13,1.19
2020/5/7,79.4,81.06,80.3,78.58,136612.83,1.27,1.61,80.018,78.587,78.007,162283.19,142118.56,111691.65,0.94
2020/5/6,78.9,79.55,79.03,78.18,135138.41,-0.14,-0.18,79.588,78.362,77.707,147330.28,137487.48,108118.89,0.93
2020/4/30,79.15,80.33,79.17,78.5,121667.19,0.08,0.1,79.358,78.292,77.468,141290.89,133185.46,105257.72,0.83
2020/4/29,81,82.38,79.09,78.7,191254.77,-3.41,-4.13,79.072,78.093,77.202,139063.79,129297.8,102663.88,1.31
2020/4/28,79.1,83.58,82.5,78.41,226742.77,4.35,5.57,78.71,78.047,76.93,129856.47,117876.66,97056.52,1.55
2020/4/27,78,78.77,78.15,77.28,61848.28,0.27,0.35,77.156,77.636,76.4,121953.93,103683.37,90837.18,0.42
2020/4/24,78.16,79.29,77.88,77.2,104941.42,0.14,0.18,77.136,77.634,76.218,127644.68,105847.16,93610.25,0.72
2020/4/23,77.42,79.5,77.74,77.42,110531.73,0.46,0.59,77.226,77.531,75.973,125080.03,104163.68,92675.49,0.76
2020/4/22,74.29,77.72,77.28,73.81,145218.16,2.55,3.41,77.114,77.392,75.731,119531.81,98718.96,93499.58,0.99
2020/4/21,77.47,77.47,74.73,74.02,187230.08,-3.32,-4.25,77.384,77.276,75.376,105896.84,90245.49,93137.56,1.28
2020/4/20,78.71,78.93,78.05,77.5,90302.01,-0.28,-0.36,78.116,77.427,74.971,85412.8,81264.73,88521.45,0.62
2020/4/17,77.9,79.16,78.33,77.49,92118.19,1.15,1.49,78.132,77.052,74.501,84049.64,78750.29,91313.62,0.63
2020/4/16,78.08,78.5,77.18,76.43,82790.59,-1.45,-1.84,77.836,76.644,73.91,83247.32,77329.98,97353.74,0.57
2020/4/15,78.75,79.97,78.63,78.36,77043.33,0.24,0.31,77.67,76.31,73.539,77906.12,76029.95,99028.01,0.53
2020/4/14,78.81,79.09,78.39,77.85,84809.88,0.26,0.33,77.168,75.812,73.19,74594.15,76236.38,103843.37,0.58
2020/4/13,76.46,78.47,78.13,76,83486.21,1.28,1.67,76.738,75.164,72.973,77116.67,77990.99,107789.1,0.57
2020/4/10,75.99,78.37,76.85,75.56,88106.59,0.5,0.66,75.972,74.801,73.013,73450.94,81373.35,108977.99,0.6
2020/4/9,77,77.4,76.35,75.75,56084.6,0.23,0.3,75.452,74.414,73.183,71412.63,81187.3,109126.48,0.38
2020/4/8,75.5,76.51,76.12,75.2,60483.46,-0.12,-0.16,74.95,74.07,73.441,74153.79,88280.19,113943.19,0.41
2020/4/7,75.77,77.33,76.24,75.77,97422.47,1.94,2.61,74.456,73.475,73.696,77878.61,96029.63,116625.56,0.67
2020/4/3,74.25,75.48,74.3,73.85,65157.59,0.05,0.07,73.59,72.514,73.774,78865.32,95778.17,117538.92,0.45
2020/4/2,73.01,74.25,74.25,72.5,77915.04,0.41,0.56,73.63,71.949,74.128,89295.75,103876.95,121146.24,0.53
2020/4/1,73.67,74.73,73.84,72.51,69790.37,0.19,0.26,73.376,71.175,74.585,90961.97,117377.51,128884.37,0.48
2020/3/31,72.97,74.44,73.65,72.51,79107.58,1.74,2.42,73.19,70.768,74.837,102406.6,122026.06,129455.97,0.54
2020/3/30,73,73.64,71.91,71.8,102356,-2.59,-3.48,72.494,70.568,75.105,114180.65,131450.36,131292,0.7
2020/3/27,73.91,76.26,74.5,73.81,117309.75,1.52,2.08,71.438,70.782,75.4,112691.03,137587.21,132307.63,0.8
2020/3/26,72.31,74.74,72.98,71.68,86246.17,0.07,0.1,70.268,71.224,75.415,118458.15,136582.64,135532.21,0.59
2020/3/25,72.6,73.35,72.91,71.8,127013.51,2.74,3.9,68.974,71.951,75.717,143793.05,137065.66,135287.1,0.87
2020/3/24,68.13,70.18,70.17,67.92,137977.81,3.54,5.31,68.346,72.811,75.997,141645.52,139606.19,133809.96,0.94
2020/3/23,66.25,67.93,66.63,65.97,94907.9,-2.02,-2.94,68.642,73.916,76.466,148720.07,137221.5,134285.28,0.65
2020/3/20,67.4,69.69,68.65,67,146145.34,2.14,3.22,70.126,75.033,77.19,162483.4,139299.67,135526.75,1
2020/3/19,69,69.48,66.51,64.88,212920.69,-3.26,-4.67,72.18,76.306,77.892,154707.13,138415.53,132984.98,1.46
2020/3/18,71.9,73.68,69.77,69.61,116275.86,-1.88,-2.62,74.928,77.995,78.705,130338.27,140391.23,131236.8,0.8
2020/3/17,73.52,75.88,71.65,69.6,173350.56,-2.4,-3.24,77.276,78.906,79.168,137566.86,136885.87,133052.51,1.19
2020/3/16,79.39,79.39,74.05,73.38,163724.55,-4.87,-6.17,79.19,79.641,79.47,125722.92,131133.65,128697.69,1.12
2020/3/13,76.9,80.78,78.92,76.25,107263.99,-1.33,-1.66,79.94,80.018,79.679,116115.94,127028.04,126169.86,0.73
2020/3/12,80.5,80.5,80.25,78.62,91076.4,-1.26,-1.55,80.432,79.606,79.619,122123.92,134481.79,124839.14,0.62
2020/3/11,82,83.6,81.51,81.18,152418.8,0.29,0.36,81.062,79.483,79.481,150444.19,133508.54,126741.52,1.04
2020/3/10,77.79,81.42,81.22,77.4,114130.86,3.42,4.4,80.536,79.182,79.28,136204.88,128013.73,125965.36,0.78
2020/3/9,79.99,80,77.8,77.7,115689.65,-3.58,-4.4,80.092,79.015,79.089,136544.38,131349.06,131071.84,0.79
2020/3/6,82.1,84.66,81.38,81.26,137303.91,-2.02,-2.42,80.096,79.346,78.885,137940.14,131753.83,133891.7,0.94
2020/3/5,79.48,84.66,83.4,79.19,232677.72,4.52,5.73,78.78,79.477,78.554,146839.65,127554.43,135862.28,1.59
2020/3/4,78.53,79.75,78.88,78.19,81222.25,-0.12,-0.15,77.904,79.414,78.079,116572.89,122082.37,133416.86,0.56
2020/3/3,78.3,79.7,79,78.3,115828.35,1.18,1.52,77.828,79.429,77.755,119822.58,129219.15,144700.08,0.79
2020/3/2,74.7,78.18,77.82,74.6,122668.48,3.02,4.04,77.938,79.299,77.411,126153.74,126261.72,160458.91,0.84
2020/2/28,77.43,77.44,74.8,74.14,181801.45,-4.22,-5.34,78.596,79.339,77.239,125567.51,125311.68,156545.89,1.25
2020/2/27,78.59,79.95,79.02,78.59,81343.93,0.52,0.66,80.174,79.631,77.632,108269.21,115196.49,156848.94,0.56
2020/2/26,78.15,80.35,78.5,77.6,97470.71,-1.05,-1.32,80.924,79.479,78.056,127591.85,119974.51,157091.48,0.67
2020/2/25,79.28,80.36,79.55,77.8,147484.12,-1.56,-1.92,81.03,79.378,78.494,138615.72,123916.98,160054.38,1.01
2020/2/24,82.49,82.49,81.11,80,119737.34,-1.58,-1.91,80.66,79.163,79.046,126369.71,130794.63,158108.58,0.82
2020/2/21,81.99,83.7,82.69,81.55,95309.94,-0.08,-0.1,80.082,78.424,79.581,125055.86,136029.56,154800.29,0.65
2020/2/20,78.9,82.8,82.77,78.9,177957.16,3.74,4.73,79.088,77.631,80.079,122123.77,144170.13,152532.2,1.22
2020/2/19,77.39,79.9,79.03,77.02,152590.06,1.33,1.71,78.034,76.743,80.557,112357.16,144751.34,148087.91,1.05
2020/2/18,78.31,78.47,77.7,77.06,86254.04,-0.52,-0.67,77.726,76.08,81.209,109218.23,160181.01,144945.02,0.59
2020/2/17,77.2,78.22,78.22,76.88,113168.08,0.5,0.64,77.666,75.522,81.976,135219.54,194656.1,150120.33,0.78
