date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020/8/20,130,130.05,127.52,126.26,57549.7,-3.07,-2.35,130.378,129.917,132.005,60745.06,52573.07,63789.19,0.46
2020/8/19,130.6,133.5,130.59,130,71963.29,-0.31,-0.24,130.518,130.284,132.394,54540.17,53165.95,63869.37,0.58
2020/8/18,132,133.01,130.9,130.1,55698.39,-1.15,-0.87,129.878,130.605,132.639,49428.1,51598.93,64507.4,0.45
2020/8/17,130.83,132.98,132.05,130.67,72010.51,1.22,0.93,129.708,130.976,132.767,46879.27,52078.9,66400.03,0.58
2020/8/14,128.22,131,130.83,127.3,46503.4,2.61,2.04,129.366,131.199,132.574,41935.43,51367.37,67995.88,0.37
2020/8/13,127.98,130.38,128.22,127.4,26525.26,0.83,0.65,129.456,131.621,132.454,44401.08,56923.6,71928.63,0.21
2020/8/12,130.11,130.91,127.39,125.6,46402.95,-2.66,-2.04,130.05,132.46,132.496,51791.74,63125.44,79906.7,0.37
2020/8/11,131.9,133.35,130.05,129.99,42954.23,-0.29,-0.22,131.332,133.241,133.297,53769.76,65733.58,85122.9,0.34
2020/8/10,130.3,131.68,130.34,128.48,47291.32,-0.94,-0.72,132.244,133.791,133.699,57278.53,69533.43,88457.03,0.38
2020/8/7,131.28,132.4,131.28,128.3,58831.66,0.09,0.07,133.032,134.207,134.081,60799.3,73177.82,92606.88,0.47
2020/8/6,133.02,134.49,131.19,130.01,63478.53,-2.61,-1.95,133.786,134.093,134.22,69446.12,75005.3,95420.77,0.51
2020/8/5,133.65,133.91,133.8,130,56293.06,-0.81,-0.6,134.87,134.504,134.361,74459.13,74572.78,97909.84,0.45
2020/8/4,134.4,136.2,134.61,133.2,60498.08,0.33,0.25,135.15,134.673,134.331,77697.4,77415.88,103815.25,0.48
2020/8/3,134.2,136.15,134.28,132.97,64895.19,-0.77,-0.57,135.338,134.558,134.345,81788.33,80721.17,110167.72,0.52
2020/7/31,136.18,137.58,135.05,132.2,102065.76,-1.56,-1.14,135.382,133.949,134.281,85556.34,84624.4,117452.72,0.82
2020/7/30,134.21,138.5,136.61,133.66,88543.58,1.41,1.04,134.4,133.287,133.735,80564.48,86933.66,124254.79,0.71
2020/7/29,135.57,136.55,135.2,132.8,72484.39,-0.35,-0.26,134.138,132.532,133.005,74686.42,96687.96,134182.64,0.58
2020/7/28,132.27,138.43,135.55,132.27,80952.73,1.05,0.78,134.196,133.352,131.791,77134.35,104512.23,138933.09,0.65
2020/7/27,131.44,135.98,134.5,130.55,83735.24,4.36,3.35,133.778,133.606,130.271,79654.01,107380.63,137732.93,0.67
2020/7/24,134.12,135.99,130.14,128.61,77106.46,-5.16,-3.81,132.516,133.955,128.771,83692.46,112035.95,138134.44,0.62
2020/7/23,134,137.59,135.3,132.66,59153.28,-0.19,-0.14,132.174,134.346,127.529,93302.84,115836.23,134279.62,0.47
2020/7/22,132,138.5,135.49,130.53,84724.04,2.03,1.52,130.926,134.217,126.031,118689.5,121246.9,135737.15,0.68
2020/7/21,129,135.3,133.46,128.22,93551.02,5.27,4.11,132.508,133.988,124.744,131890.1,130214.62,136629.72,0.75
2020/7/20,128.5,130.99,128.19,123.09,103927.51,-0.24,-0.19,133.434,134.132,123.377,135107.26,139614.28,137452.77,0.83
2020/7/17,124,131.5,128.43,124,125158.36,-0.63,-0.49,135.394,134.613,122.382,140379.43,150281.05,136631.62,1
2020/7/16,140.85,141,129.06,129.06,186086.55,-14.34,-10,136.518,134.183,121.285,138369.62,161575.92,132929.58,1.49
2020/7/15,138,145.88,143.4,136.37,150727.06,5.31,3.85,137.508,133.478,120.108,123804.3,171677.31,127732.83,1.21
2020/7/14,136,138.62,138.09,134.6,109636.8,0.1,0.07,135.468,130.23,118.311,128539.13,173353.96,123642.96,0.88
2020/7/13,132.98,140.46,137.99,132.68,130288.39,3.94,2.94,134.83,126.935,116.689,144121.3,168085.23,123763.8,1.04
2020/7/10,132.01,138.31,134.05,131.86,115109.3,0.04,0.03,133.832,123.586,115.326,160182.66,164232.93,120563.31,0.92
2020/7/9,132.53,134.38,134.01,131.21,113259.94,0.81,0.61,131.848,120.712,114.126,184782.22,152723,117883.79,0.91
2020/7/8,134,135.99,133.2,130.58,174401.22,-1.7,-1.26,129.448,117.844,113.063,219550.33,150227.4,114493.59,1.4
2020/7/7,131.7,142.28,134.9,131.7,187547.64,1.9,1.43,124.992,115.499,112.038,218168.78,143044.82,108379.61,1.5
2020/7/6,123.07,135.16,133,120.8,210595.2,8.87,7.15,119.04,112.621,110.868,192049.16,135291.27,103580.02,1.69
2020/7/3,123.77,124.74,124.13,117.67,238107.12,2.12,1.74,113.34,110.15,109.683,168283.2,122982.2,98167.24,1.91
2020/7/2,109.82,122.01,122.01,109.56,287100.47,11.09,10,109.576,108.386,108.776,120663.77,104283.24,88876.44,2.3
2020/7/1,105.14,111.95,110.92,105,167493.48,5.78,5.5,106.24,106.737,107.916,80904.46,83788.36,77196.36,1.34
2020/6/30,104.98,106.4,105.14,104.64,56949.54,0.64,0.61,106.006,106.392,107.628,67920.86,73931.96,71701.18,0.46
2020/6/29,104.99,105,104.5,102.22,91765.38,-0.83,-0.79,106.202,106.443,107.733,78533.38,79442.38,72715.69,0.73
2020/6/26,105.29,105.33,105.31,105.29,10,-0.02,-0.02,106.96,107.066,107.784,77681.21,76893.69,70679.98,0
2020/6/24,107,107,105.33,104.78,88303.92,-1.43,-1.34,107.196,107.539,107.731,87902.7,83044.58,74655.07,0.71
2020/6/23,106,109.76,109.75,105.5,102575.47,3.63,3.42,107.234,108.281,107.689,86672.25,78759.79,72884.22,0.82
2020/6/22,108.56,108.9,106.12,105.5,110012.11,-2.17,-2,106.778,108.576,107.423,79943.06,73714.39,72754.05,0.88
2020/6/19,106.5,109.75,108.29,106.5,87504.54,1.8,1.69,106.684,109.114,107.242,80351.38,71868.77,71542.42,0.7
2020/6/18,106,106.66,106.49,104.88,51117.48,0.97,0.92,107.172,109.215,106.718,76106.17,73352.28,70069.05,0.41
2020/6/17,107.47,107.66,105.52,103.86,82151.63,-1.95,-1.81,107.882,109.166,106.429,78186.45,73469.65,70704.74,0.66
2020/6/16,106.51,108.33,107.47,106.51,68929.56,1.82,1.72,109.328,109.094,106.264,70847.34,70604.37,70314.17,0.55
2020/6/15,108.71,109.11,105.65,105.55,112053.67,-5.08,-4.59,110.374,108.863,106.106,67485.72,69470.39,73348.24,0.9
2020/6/12,108.9,110.73,110.73,108.26,66278.51,0.69,0.63,111.544,109.023,105.852,63386.17,65989.01,73931.16,0.53
2020/6/11,112.4,113,110.04,109.75,61518.88,-2.71,-2.4,111.258,108.501,105.095,70598.38,64466.26,74217.65,0.49
2020/6/10,112.6,113.2,112.75,111.37,45456.06,0.05,0.04,110.45,107.922,104.486,68752.85,66265.57,73438.18,0.36
2020/6/9,111.99,113.38,112.7,111,52121.49,1.2,1.08,108.86,107.097,103.777,70361.4,67008.65,74335.51,0.42
2020/6/8,109.67,113.93,111.5,109.01,91555.91,2.2,2.01,107.352,106.27,102.982,71455.05,71793.71,76345.12,0.73
2020/6/5,106.1,110,109.3,105.3,102339.56,3.3,3.11,106.502,105.37,102.324,68591.86,71216.07,76438.47,0.82
2020/6/4,105.7,107.44,106,105.5,52291.23,1.2,1.15,105.744,104.221,101.85,58334.15,66785.82,74512.13,0.42
2020/6/3,105.1,106.3,104.8,104,53498.8,-0.36,-0.34,105.394,103.691,101.525,63778.29,67939.84,74919.84,0.43
2020/6/2,106.51,107.89,105.16,104.8,57589.76,-2.09,-1.95,105.334,103.434,101.29,63655.89,70023.97,76307.57,0.46
2020/6/1,105.98,109,107.25,105.98,77239.93,1.74,1.65,105.188,103.349,100.954,72132.37,77226.1,76439.6,0.62
2020/5/29,104.01,105.95,105.51,103.8,51051.02,1.26,1.21,104.238,102.68,100.546,73840.29,81873.31,80785.51,0.41
2020/5/28,104,107.15,104.25,103.61,79511.95,-0.25,-0.24,102.698,101.689,99.867,75237.49,83969.03,81827.86,0.64
2020/5/27,104.94,105,104.5,102.66,52886.8,0.07,0.07,101.988,101.049,99.17,72101.38,80610.79,79841.44,0.42
2020/5/26,102.3,106.06,104.43,101.01,99972.17,1.93,1.88,101.534,100.456,98.498,76392.04,81662.37,79646.12,0.8
2020/5/25,98.5,102.5,102.5,97.1,85779.52,4.69,4.79,101.51,99.694,97.826,82319.82,80896.53,77445.49,0.69
2020/5/22,101.01,101.28,97.81,97.46,58037.02,-2.89,-2.87,101.122,99.278,97.23,89906.32,81660.86,76025.24,0.46
2020/5/21,102.5,102.99,100.7,100.29,63831.38,-1.53,-1.5,100.68,99.479,96.764,92700.57,82238.44,75165,0.51
2020/5/20,104.3,104.73,102.23,101.5,74340.1,-2.08,-1.99,100.11,99.359,96.234,89120.21,81899.84,73691.13,0.6
2020/5/19,100.83,104.46,104.31,99.8,129611.06,3.75,3.73,99.378,99.145,95.611,86932.71,82591.17,72339.52,1.04
2020/5/18,95.99,101.09,100.56,95.8,123712.05,4.96,5.19,97.878,98.558,94.894,79473.25,75653.1,67534.08,0.99
2020/5/15,98,98.5,95.6,95,72008.26,-2.25,-2.3,97.434,98.412,94.39,73415.39,79697.72,63448.06,0.58
2020/5/14,98.08,98.64,97.85,97.19,45929.56,-0.72,-0.73,98.278,98.044,94.174,71776.3,79686.68,62370.05,0.37
2020/5/13,96.8,98.98,98.57,96.12,63402.6,1.76,1.82,98.608,97.29,93.846,74679.48,79072.09,62138.28,0.51
2020/5/12,98.08,98.4,96.81,96,92313.79,-1.53,-1.56,98.912,96.539,93.474,78249.63,77629.87,63511.94,0.74
2020/5/11,99.82,100.89,98.34,97.61,93422.76,-1.48,-1.48,99.238,95.957,92.997,71832.95,73994.46,60535.98,0.75
2020/5/8,99.87,100.48,99.82,98.35,63812.8,0.32,0.32,99.39,95.182,92.413,85980.04,70389.63,57699.71,0.51
2020/5/7,100,100.47,99.5,98.15,60445.45,-0.59,-0.59,97.81,94.049,91.775,87597.06,68091.55,57285.9,0.48
2020/5/6,98.1,100.4,100.09,97.05,81253.35,1.65,1.68,95.972,93.109,91.05,83464.71,65482.41,56266.26,0.65
2020/4/30,99,99.59,98.44,97.59,60230.38,-0.66,-0.67,94.166,92.076,90.266,77010.1,62087.86,54143.83,0.48
2020/4/29,96,100.3,99.1,95.28,164158.2,7.18,7.81,92.676,91.229,89.523,76155.96,59415.07,53666.18,1.31
2020/4/28,90.39,93.31,91.92,89.31,71897.94,1.61,1.78,90.974,90.367,88.761,54799.22,47198.4,48207.61,0.58
2020/4/27,91.38,91.97,90.31,90.16,39783.67,-0.75,-0.82,90.288,90.303,88.315,48586.04,45053.43,49485.08,0.32
2020/4/24,90.99,92.36,91.06,88.98,48980.33,0.07,0.08,90.246,90.402,88.091,47500.11,45204.47,55499.72,0.39
2020/4/23,91.01,92.46,90.99,90.62,55959.67,0.4,0.44,89.986,90.408,87.628,47165.62,49394.02,58067.5,0.45
2020/4/22,88.25,90.8,90.59,87.73,57374.5,2.1,2.37,89.782,90.036,87.286,42674.17,47077.51,58410.43,0.46
2020/4/21,89.97,89.97,88.49,87.65,40832.05,-1.61,-1.79,89.76,89.643,86.9,39597.58,45009.8,57744.47,0.33
2020/4/20,89.8,90.46,90.1,88.95,34354,0.34,0.38,90.318,89.501,86.521,41520.81,46480.24,58172.81,0.28
2020/4/17,90.8,91.3,89.76,89.6,47307.89,-0.21,-0.23,90.558,88.991,86.192,42908.83,47050.11,59009.56,0.38
2020/4/16,89.98,90.33,89.97,88.9,33502.43,-0.51,-0.56,90.83,88.456,85.814,51622.42,46199.81,60402.14,0.27
2020/4/15,91.28,91.86,90.48,89.99,41991.54,-0.8,-0.88,90.29,87.816,85.548,51480.85,47917.29,61515.1,0.34
2020/4/14,92.02,92.3,91.28,89.82,50448.17,-0.02,-0.02,89.526,87.155,85.324,50422.02,49216.82,63618.24,0.4
2020/4/13,90.99,92.5,91.3,89.4,41294.12,0.18,0.2,88.684,86.327,85.161,51439.68,53916.74,65088.81,0.33
2020/4/10,87.27,94.18,91.12,86.77,90875.84,3.85,4.41,87.424,85.78,85.186,51191.39,65794.96,68348.93,0.73
2020/4/9,86.98,87.38,87.27,86.03,32794.57,0.61,0.7,86.082,84.848,85.285,40777.19,66740.98,66982.25,0.26
2020/4/8,87.19,87.38,86.66,86.54,36697.39,-0.41,-0.47,85.342,84.536,85.697,44353.73,69743.35,68257.08,0.29
2020/4/7,86.5,87.43,87.07,86.2,55536.47,2.07,2.44,84.784,84.157,86.161,48011.62,70479.13,71119.56,0.44
2020/4/3,84.5,85.85,85,84.02,40052.69,0.59,0.7,83.97,83.541,86.572,56393.81,69865.37,72674.97,0.32
2020/4/2,83.03,84.41,84.41,82.98,38804.83,0.84,1,84.136,83.392,87.222,80398.53,70969.01,75518.32,0.31
2020/4/1,84.6,84.64,83.57,83,50677.25,-0.3,-0.36,83.614,83.171,88.017,92704.77,74604.47,80853.1,0.41
2020/3/31,84,84.8,83.87,83.31,54986.84,0.87,1.05,83.73,83.279,88.747,95132.98,75112.91,82606.47,0.44
2020/3/30,84.8,84.8,83,81.95,97447.44,-2.83,-3.3,83.53,83.493,89.42,92946.64,78019.66,85417.02,0.78
2020/3/27,82.87,87.25,85.83,82.18,160076.31,4.03,4.93,83.112,83.995,90.226,83336.94,76260.88,85834.09,1.28
2020/3/26,83.83,84.68,81.8,81.68,100335.99,-2.35,-2.79,82.648,84.592,90.804,61539.49,70902.9,82904.29,0.8
2020/3/25,86.5,86.5,84.15,83.53,62818.3,1.28,1.54,82.728,85.722,91.737,56504.17,67223.53,80395.2,0.5
2020/3/24,82.6,83.45,82.87,81.31,44055.18,1.96,2.42,82.828,86.857,92.554,55092.85,66770.81,80004.55,0.35
2020/3/23,81.05,82.5,80.91,80.56,49398.9,-2.6,-3.11,83.456,88.165,93.434,63092.67,71759.99,81400.56,0.4
2020/3/20,83.8,84.3,83.51,82.29,51089.07,1.31,1.59,84.878,89.602,94.473,69184.82,75484.56,82866.02,0.41
2020/3/19,83.9,84.5,82.2,80.34,75159.4,-2.45,-2.89,86.536,91.051,95.508,80266.31,80067.63,82681.04,0.6
2020/3/18,86.6,87.79,84.65,84.5,55761.69,-1.36,-1.58,88.716,92.862,96.638,77942.88,87101.73,82715.24,0.45
2020/3/17,88.01,89.89,86.01,84,84054.28,-2.01,-2.28,90.886,94.215,97.503,78448.77,90100.03,82752,0.67
2020/3/16,91.26,91.79,88.02,87.31,79859.64,-3.78,-4.12,92.874,95.347,98.299,80427.31,92814.39,81155.02,0.64
2020/3/13,89,92.2,91.8,85.98,106496.56,-1.3,-1.4,94.326,96.457,99.063,81784.31,95407.3,79815.26,0.85
2020/3/12,94.9,94.9,93.1,93.01,63542.23,-2.4,-2.51,95.566,97.015,99.609,79868.94,94905.68,75992.11,0.51
2020/3/11,96.06,96.59,95.5,95.3,58291.13,-0.45,-0.47,97.008,97.752,100.091,96260.57,93566.88,75229.73,0.47
2020/3/10,94.01,96.2,95.95,94.01,93946.99,0.67,0.7,97.544,98.25,100.539,101751.29,93238.29,75572.73,0.75
2020/3/9,96.98,97,95.28,95.1,86644.65,-2.72,-2.78,97.82,98.702,100.862,105201.47,91041.13,73915.67,0.69
2020/3/6,99.44,100.49,98,97.99,96919.7,-2.31,-2.3,98.588,99.344,101.137,109030.28,90247.47,73183.22,0.78
2020/3/5,98.32,101.77,100.31,97.63,145500.38,2.13,2.17,98.464,99.965,101.359,109942.42,85294.46,71312.34,1.16
2020/3/4,97,98.18,98.18,96.03,85744.71,0.85,0.87,98.496,100.413,101.485,90873.18,78328.76,67848.8,0.69
2020/3/3,99.8,99.84,97.33,97.11,111197.92,-1.79,-1.81,98.956,100.79,101.718,84725.3,75403.98,68506.13,0.89
2020/3/2,95,99.96,99.12,95,105788.69,1.74,1.79,99.584,101.25,101.829,76880.78,69495.66,68269.06,0.85
2020/2/28,98.87,99.5,97.38,97.38,101480.42,-3.09,-3.08,100.1,101.669,101.698,71464.66,64223.22,71542.38,0.81
2020/2/27,100.5,101.8,100.47,100.08,50154.16,-0.01,-0.01,101.466,102.203,102.187,60646.49,57078.54,70058.21,0.4
2020/2/26,99.8,102.2,100.48,99.2,55005.32,0.01,0.01,102.33,102.429,102.747,65784.34,56892.58,70614.85,0.44
2020/2/25,100.57,101.4,100.47,99.78,71975.32,-1.23,-1.21,102.624,102.827,103.199,66082.65,57907.17,71811.45,0.58
2020/2/24,103.98,103.98,101.7,101.5,78708.07,-2.51,-2.41,102.916,103.022,103.856,62110.53,56790.22,70787.14,0.63
2020/2/21,104.6,104.89,104.21,103.38,47389.56,-0.58,-0.55,103.238,102.93,104.546,56981.77,56118.97,68756.44,0.38
2020/2/20,102.45,105.35,104.79,102,75843.43,2.84,2.79,102.94,102.753,105.135,53510.59,57330.22,68433.15,0.61
2020/2/19,101.8,102.88,101.95,101.02,56496.89,0.02,0.02,102.528,102.557,105.693,48000.82,57368.84,67083.65,0.45
2020/2/18,103.1,103.1,101.93,101.65,52114.72,-1.38,-1.34,103.03,102.646,106.457,49731.69,61608.28,66779.91,0.42
2020/2/17,102.25,103.31,103.31,101.3,53064.27,0.59,0.57,103.128,102.408,107.328,51469.9,67042.46,69347.95,0.42
2020/2/14,102.2,103.3,102.72,101.62,30033.62,-0.01,-0.01,102.622,101.727,108.097,55256.17,78861.55,70324.1,0.24
2020/2/13,104.47,105.44,102.73,102.1,48294.59,-1.73,-1.66,102.566,102.171,108.791,61149.86,83037.88,72573.05,0.39
2020/2/12,102.44,105.88,104.46,102,65151.23,2.04,1.99,102.586,103.065,109.399,66736.86,84337.12,75844.71,0.52
2020/2/11,100.99,103.58,102.42,100.8,60805.79,1.64,1.63,102.262,103.571,109.699,73484.86,85715.73,76695.42,0.49
2020/2/10,102,102.06,100.78,100.01,71995.63,-1.66,-1.62,101.688,104.689,110.01,82615.03,84784.06,77695.81,0.58
2020/2/7,101.29,102.92,102.44,101.01,59502.04,-0.39,-0.38,100.832,106.161,110.557,102466.92,81393.91,77343.04,0.48
2020/2/6,103.3,103.58,102.83,100.66,76229.61,-0.01,-0.01,101.776,107.517,110.962,104925.9,79536.08,77163.4,0.61
2020/2/5,100,103.19,102.84,98.67,98891.25,3.29,3.31,103.544,108.828,111.346,101937.38,76798.47,75794.2,0.79
2020/2/4,99.2,102.29,99.55,97.38,106456.61,3.05,3.16,104.88,110.268,111.744,97946.6,71951.55,75322,0.85
2020/2/3,96.44,99.16,96.5,96.44,171255.09,-10.66,-9.95,107.69,112.248,112.182,86953.09,71653.43,72688.08,1.37
2020/1/23,111.66,111.66,107.16,106.5,71796.96,-4.51,-4.04,111.49,114.467,112.727,60320.89,61786.65,65596.4,0.57
2020/1/22,109.9,113,111.67,109.22,61287,2.15,1.96,113.258,115.411,112.739,54146.26,62108.21,63499.54,0.49
2020/1/21,112.51,112.99,109.52,109.42,78937.35,-4.08,-3.59,114.112,115.732,112.593,51659.56,67352.3,62114.58,0.63
2020/1/20,115.98,116,113.6,112.44,51489.07,-1.9,-1.65,115.656,115.827,112.567,45956.5,67675.1,62483.93,0.41
2020/1/17,115.98,116.5,115.5,114.83,38094.08,-0.5,-0.43,116.806,115.331,112.287,56353.77,70607.57,62075.53,0.31
2020/1/16,116.27,116.75,116,115.1,40923.79,0.06,0.05,117.444,114.952,111.898,63252.41,73292.18,64041,0.33
2020/1/15,116.6,118.24,115.94,115.19,48853.49,-1.3,-1.11,117.564,114.407,111.48,70070.17,74790.73,69283.87,0.39
2020/1/14,119.3,119.6,117.24,116.7,50422.05,-2.11,-1.77,117.352,113.863,110.848,83045.04,74789.94,72494.47,0.4
2020/1/13,119.42,120.2,119.35,117.6,103475.42,0.66,0.56,115.998,113.22,109.999,89393.7,78692.45,73611.48,0.83
2020/1/10,116.15,118.94,118.69,116.15,72587.32,2.09,1.79,113.856,112.115,108.991,84861.37,73722.72,70664.01,0.58
2020/1/9,116,117.79,116.6,115.88,75012.56,1.72,1.5,112.46,110.986,107.979,83331.94,69406.14,69718.3,0.6
2020/1/8,111.14,115.04,114.88,110.47,113727.86,4.41,3.99,111.25,110.067,107.123,79511.28,64890.86,68023.14,0.91
2020/1/7,109.5,112,110.47,108.71,82165.33,1.83,1.68,110.374,109.453,106.37,66534.84,56876.86,64456.02,0.66
2020/1/6,111.5,112.45,108.64,108.22,80813.78,-3.07,-2.75,110.442,109.306,105.844,67991.2,57292.75,62082.99,0.65
2020/1/3,111.12,112.78,111.71,110.23,64940.18,1.16,1.05,110.374,109.242,105.412,62584.07,53543.5,59782.87,0.52
2020/1/2,109.99,111.5,110.55,108.58,55909.26,0.05,0.04,109.512,108.844,104.784,55480.33,54789.82,57983.13,0.45
2019/12/31,110.88,111.88,110.5,109.28,48845.63,-0.31,-0.28,108.884,108.553,104.256,50270.43,63777.02,56985.72,0.39
2019/12/30,108.35,112.02,110.81,107.56,89447.13,2.51,2.32,108.532,107.832,103.717,47218.88,70199,55967.52,0.72
2019/12/27,108.14,110.32,108.3,107.4,53778.16,0.9,0.84,108.17,106.777,103.121,46594.31,68530.51,53080.16,0.43
2019/12/26,107.93,108.1,107.4,106.3,29421.49,-0.01,-0.01,108.11,105.867,102.616,44502.93,67605.3,51987.7,0.24
2019/12/25,108.43,109.09,107.41,106.95,29859.75,-1.33,-1.22,108.176,104.971,102.215,54099.3,70030.46,51616.9,0.24
2019/12/24,108.3,109.98,108.74,107.32,33587.88,-0.26,-0.24,108.222,104.179,101.839,77283.6,71155.43,51636.31,0.27
2019/12/23,106.5,111.11,109,106,86324.28,1,0.93,107.132,103.287,101.421,93179.11,72035.19,52635.59,0.69
